round_epochs,val_loss,val_accuracy,loss,accuracy,dropout,final_activation,loss_function,lr,num_Nodes,regularizer
210,1.482283115386963,0.2693965435028076,1.4662162065505981,0.2754378,0.4,softmax,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
134,1.4809478521347046,0.2693965435028076,1.4645709991455078,0.27750337,0.4,softmax,categorical_crossentropy,0.03,9,None
201,1.4810259342193604,0.2690373659133911,1.463958501815796,0.2741805,0.4,softmax,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1163,1.4045965671539307,0.35847702622413635,1.4031351804733276,0.35482714,0.4,softmax,categorical_crossentropy,0.03,12,None
201,1.4809614419937134,0.2690373659133911,1.4639383554458618,0.27696452,0.4,softmax,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
737,1.4081270694732666,0.35057470202445984,1.4019883871078491,0.35904804,0.4,softmax,categorical_crossentropy,0.03,15,None
201,1.4809765815734863,0.2693965435028076,1.464808702468872,0.27121687,0.4,softmax,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
864,1.405078411102295,0.35093390941619873,1.39471435546875,0.35877863,0.4,softmax,categorical_crossentropy,0.03,18,None
201,1.4810292720794678,0.2693965435028076,1.4644111394882202,0.27750337,0.4,softmax,categorical_crossentropy,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
812,1.4042195081710815,0.34734195470809937,1.391770839691162,0.3673103,0.4,softmax,categorical_crossentropy,0.03,21,None
202,1.4813013076782227,0.2693965435028076,1.4650076627731323,0.27965873,0.4,softmax,categorical_crossentropy,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
943,1.4147188663482666,0.35847702622413635,1.4101320505142212,0.36012572,0.4,softmax,categorical_crossentropy,0.06,9,None
177,1.481238603591919,0.2690373659133911,1.4639824628829956,0.27202514,0.4,softmax,categorical_crossentropy,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
966,1.4013575315475464,0.35919541120529175,1.396666407585144,0.36407724,0.4,softmax,categorical_crossentropy,0.06,12,None
201,1.481215000152588,0.2693965435028076,1.4639674425125122,0.27301303,0.4,softmax,categorical_crossentropy,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
600,1.4027290344238281,0.3570402264595032,1.3990007638931274,0.3610238,0.4,softmax,categorical_crossentropy,0.06,15,None
201,1.4813984632492065,0.2693965435028076,1.464184284210205,0.27319264,0.4,softmax,categorical_crossentropy,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
825,1.399538278579712,0.3541666567325592,1.3895065784454346,0.3753929,0.4,softmax,categorical_crossentropy,0.06,18,None
203,1.481460690498352,0.2690373659133911,1.4638780355453491,0.27624607,0.4,softmax,categorical_crossentropy,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
898,1.3970842361450195,0.35919541120529175,1.3849812746047974,0.3754827,0.4,softmax,categorical_crossentropy,0.06,21,None
208,1.4812555313110352,0.2693965435028076,1.4642852544784546,0.26654693,0.4,softmax,categorical_crossentropy,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
712,1.4072082042694092,0.36063218116760254,1.4038084745407104,0.36335877,0.4,softmax,categorical_crossentropy,0.1,9,None
145,1.481379747390747,0.2693965435028076,1.4637506008148193,0.27462953,0.4,softmax,categorical_crossentropy,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
598,1.4108994007110596,0.35811781883239746,1.403536319732666,0.36443645,0.4,softmax,categorical_crossentropy,0.1,12,None
147,1.4814125299453735,0.2693965435028076,1.4639091491699219,0.26986977,0.4,softmax,categorical_crossentropy,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
740,1.4013457298278809,0.35739943385124207,1.3969180583953857,0.3623709,0.4,softmax,categorical_crossentropy,0.1,15,None
149,1.4812231063842773,0.2690373659133911,1.4638402462005615,0.27337226,0.4,softmax,categorical_crossentropy,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
677,1.398654818534851,0.3556034564971924,1.3907291889190674,0.36901662,0.4,softmax,categorical_crossentropy,0.1,18,None
166,1.4815090894699097,0.2693965435028076,1.4640179872512817,0.27570722,0.4,softmax,categorical_crossentropy,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
864,1.3961389064788818,0.35919541120529175,1.382095456123352,0.37314773,0.4,softmax,categorical_crossentropy,0.1,21,None
168,1.4813951253890991,0.2693965435028076,1.4637874364852905,0.27597666,0.4,softmax,categorical_crossentropy,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
538,1.412874460220337,0.35883620381355286,1.4084582328796387,0.3623709,0.4,softmax,categorical_crossentropy,0.13,9,None
180,1.481289267539978,0.2690373659133911,1.4635580778121948,0.27427033,0.4,softmax,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
505,1.4091968536376953,0.35955458879470825,1.402164340019226,0.3636282,0.4,softmax,categorical_crossentropy,0.13,12,None
146,1.481223702430725,0.2690373659133911,1.4637196063995361,0.2750786,0.4,softmax,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,1.48103666305542,0.2693965435028076,1.4633952379226685,0.2751684,0.4,softmax,categorical_crossentropy,0.13,15,None
202,1.4812629222869873,0.2693965435028076,1.4635953903198242,0.275348,0.4,softmax,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
782,1.4003812074661255,0.3563218414783478,1.3852336406707764,0.3700943,0.4,softmax,categorical_crossentropy,0.13,18,None
147,1.4813153743743896,0.2690373659133911,1.4638125896453857,0.27759317,0.4,softmax,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
910,1.399488091468811,0.36206895112991333,1.382508397102356,0.3791648,0.4,softmax,categorical_crossentropy,0.13,21,None
148,1.4813339710235596,0.2693965435028076,1.4640249013900757,0.27489898,0.4,softmax,categorical_crossentropy,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,0.15251204371452332,0.2693965435028076,0.15475377440452576,0.2808262,0.5,sigmoid,mean_squared_error,0.005,9,None
201,0.16172093152999878,0.2693965435028076,0.1630016714334488,0.27220476,0.5,sigmoid,mean_squared_error,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
238,0.1525174230337143,0.2693965435028076,0.15369367599487305,0.277683,0.5,sigmoid,mean_squared_error,0.005,12,None
245,0.15940894186496735,0.2693965435028076,0.1600325107574463,0.2726538,0.5,sigmoid,mean_squared_error,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,0.15250644087791443,0.2693965435028076,0.1536363661289215,0.2703188,0.5,sigmoid,mean_squared_error,0.005,15,None
224,0.15933449566364288,0.2693965435028076,0.16000588238239288,0.27444994,0.5,sigmoid,mean_squared_error,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
215,0.15252001583576202,0.2693965435028076,0.1531999260187149,0.2741805,0.5,sigmoid,mean_squared_error,0.005,18,None
226,0.158635213971138,0.2690373659133911,0.1591346561908722,0.27624607,0.5,sigmoid,mean_squared_error,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
206,0.15252161026000977,0.2693965435028076,0.15302559733390808,0.27166593,0.5,sigmoid,mean_squared_error,0.005,21,None
221,0.15832670032978058,0.2693965435028076,0.15877386927604675,0.27867085,0.5,sigmoid,mean_squared_error,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
200,0.15256282687187195,0.2693965435028076,0.15327739715576172,0.27876067,0.5,sigmoid,mean_squared_error,0.01,9,None
220,0.15623217821121216,0.2693965435028076,0.15625004470348358,0.27911988,0.5,sigmoid,mean_squared_error,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
166,0.15255208313465118,0.2693965435028076,0.15329378843307495,0.27462953,0.5,sigmoid,mean_squared_error,0.01,12,None
220,0.1558377891778946,0.2690373659133911,0.1557607650756836,0.26861247,0.5,sigmoid,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
165,0.15254859626293182,0.2693965435028076,0.15307395160198212,0.26807365,0.5,sigmoid,mean_squared_error,0.01,15,None
201,0.15609458088874817,0.2693965435028076,0.15605805814266205,0.27427033,0.5,sigmoid,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
157,0.1525430828332901,0.2693965435028076,0.15295541286468506,0.27759317,0.5,sigmoid,mean_squared_error,0.01,18,None
211,0.15579895675182343,0.2693965435028076,0.1557246893644333,0.2739111,0.5,sigmoid,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
155,0.1525428742170334,0.2693965435028076,0.15281929075717926,0.27337226,0.5,sigmoid,mean_squared_error,0.01,21,None
201,0.15569829940795898,0.2693965435028076,0.15556301176548004,0.27831164,0.5,sigmoid,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
146,0.152576744556427,0.2693965435028076,0.15221232175827026,0.28145486,0.5,sigmoid,mean_squared_error,0.03,9,None
208,0.15298759937286377,0.2693965435028076,0.1523587554693222,0.27651548,0.5,sigmoid,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
142,0.15256696939468384,0.2693965435028076,0.1522417664527893,0.2739111,0.5,sigmoid,mean_squared_error,0.03,12,None
205,0.15299272537231445,0.2690373659133911,0.1523583084344864,0.2714863,0.5,sigmoid,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
149,0.1525713950395584,0.2693965435028076,0.15217246115207672,0.2741805,0.5,sigmoid,mean_squared_error,0.03,15,None
201,0.15305106341838837,0.2693965435028076,0.15243007242679596,0.27480915,0.5,sigmoid,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
157,0.15255793929100037,0.2697557508945465,0.1521332710981369,0.27310282,0.5,sigmoid,mean_squared_error,0.03,18,None
206,0.15302439033985138,0.2693965435028076,0.15236058831214905,0.27606645,0.5,sigmoid,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
156,0.15255077183246613,0.270114928483963,0.15215545892715454,0.2750786,0.5,sigmoid,mean_squared_error,0.03,21,None
205,0.1530175507068634,0.2693965435028076,0.15238872170448303,0.27750337,0.5,sigmoid,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
151,0.15257593989372253,0.2693965435028076,0.15182919800281525,0.27813202,0.5,sigmoid,mean_squared_error,0.06,9,None
203,0.1525254100561142,0.2690373659133911,0.15180633962154388,0.27651548,0.5,sigmoid,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
150,0.15255266427993774,0.2693965435028076,0.15183764696121216,0.2766053,0.5,sigmoid,mean_squared_error,0.06,12,None
201,0.1525425910949707,0.2693965435028076,0.15183261036872864,0.2740907,0.5,sigmoid,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1155,0.1452263444662094,0.35739943385124207,0.14564195275306702,0.3621015,0.5,sigmoid,mean_squared_error,0.06,15,None
201,0.1525418907403946,0.2693965435028076,0.15186013281345367,0.26699597,0.5,sigmoid,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
950,0.14476728439331055,0.35919541120529175,0.1449151486158371,0.36174226,0.5,sigmoid,mean_squared_error,0.06,18,None
203,0.1526021808385849,0.2693965435028076,0.1518266797065735,0.28127527,0.5,sigmoid,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1269,0.14454227685928345,0.363864928483963,0.14475774765014648,0.36919624,0.5,sigmoid,mean_squared_error,0.06,21,None
204,0.15256966650485992,0.2693965435028076,0.15184620022773743,0.27489898,0.5,sigmoid,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
161,0.15256181359291077,0.2693965435028076,0.15179774165153503,0.27732375,0.5,sigmoid,mean_squared_error,0.1,9,None
202,0.1524968445301056,0.2693965435028076,0.1517326682806015,0.27462953,0.5,sigmoid,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
170,0.15253117680549622,0.2693965435028076,0.15176744759082794,0.27822182,0.5,sigmoid,mean_squared_error,0.1,12,None
203,0.152523934841156,0.2693965435028076,0.15174438059329987,0.2729232,0.5,sigmoid,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
171,0.15252959728240967,0.2726293206214905,0.15179485082626343,0.2778626,0.5,sigmoid,mean_squared_error,0.1,15,None
202,0.15252149105072021,0.2693965435028076,0.1517457365989685,0.27983835,0.5,sigmoid,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
955,0.14480188488960266,0.35775861144065857,0.1447761356830597,0.36551416,0.5,sigmoid,mean_squared_error,0.1,18,None
202,0.15251776576042175,0.2693965435028076,0.15177591145038605,0.2741805,0.5,sigmoid,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1072,0.1444946676492691,0.3624281585216522,0.144356369972229,0.3714414,0.5,sigmoid,mean_squared_error,0.1,21,None
202,0.15251365303993225,0.2693965435028076,0.15174885094165802,0.2727436,0.5,sigmoid,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
169,0.1525128185749054,0.2693965435028076,0.1517343372106552,0.27112707,0.5,sigmoid,mean_squared_error,0.13,9,None
203,0.15249036252498627,0.2690373659133911,0.15170975029468536,0.27247417,0.5,sigmoid,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
148,0.1525290161371231,0.2693965435028076,0.15176938474178314,0.27229458,0.5,sigmoid,mean_squared_error,0.13,12,None
203,0.1524936854839325,0.2690373659133911,0.15172721445560455,0.2713067,0.5,sigmoid,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
731,0.145163893699646,0.35775861144065857,0.1453295201063156,0.36452627,0.5,sigmoid,mean_squared_error,0.13,15,None
202,0.15252336859703064,0.2693965435028076,0.15173721313476562,0.27759317,0.5,sigmoid,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
732,0.14454640448093414,0.36063218116760254,0.14497093856334686,0.36614278,0.5,sigmoid,mean_squared_error,0.13,18,None
208,0.15249419212341309,0.2693965435028076,0.1517140120267868,0.2766951,0.5,sigmoid,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
157,0.152659609913826,0.2693965435028076,0.15183818340301514,0.2729232,0.5,sigmoid,mean_squared_error,0.13,21,None
202,0.1525118350982666,0.2693965435028076,0.15172503888607025,0.27301303,0.5,sigmoid,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
161,1.4809383153915405,0.2693965435028076,1.4714395999908447,0.27489898,0.5,sigmoid,categorical_crossentropy,0.005,9,None
252,1.487093210220337,0.2693965435028076,1.477053165435791,0.27615628,0.5,sigmoid,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
142,1.480885624885559,0.2693965435028076,1.4687902927398682,0.27741355,0.5,sigmoid,categorical_crossentropy,0.005,12,None
209,1.4872442483901978,0.2693965435028076,1.476861834526062,0.27615628,0.5,sigmoid,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
134,1.4807758331298828,0.2693965435028076,1.467203140258789,0.27211496,0.5,sigmoid,categorical_crossentropy,0.005,15,None
242,1.4858784675598145,0.2693965435028076,1.473838210105896,0.27633587,0.5,sigmoid,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
131,1.4805904626846313,0.2693965435028076,1.467259407043457,0.2740009,0.5,sigmoid,categorical_crossentropy,0.005,18,None
235,1.485588788986206,0.2693965435028076,1.473172664642334,0.2766053,0.5,sigmoid,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
127,1.4804964065551758,0.2693965435028076,1.4676332473754883,0.27355185,0.5,sigmoid,categorical_crossentropy,0.005,21,None
235,1.4852559566497803,0.2693965435028076,1.4719277620315552,0.26672652,0.5,sigmoid,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,1.4805957078933716,0.2693965435028076,1.4685274362564087,0.2701392,0.5,sigmoid,categorical_crossentropy,0.01,9,None
228,1.4836541414260864,0.2693965435028076,1.4697118997573853,0.2726538,0.5,sigmoid,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
364,1.474692463874817,0.2690373659133911,1.4555610418319702,0.2740907,0.5,sigmoid,categorical_crossentropy,0.01,12,None
226,1.4835282564163208,0.2693965435028076,1.4699102640151978,0.2741805,0.5,sigmoid,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
244,1.475786805152893,0.2690373659133911,1.45745050907135,0.27319264,0.5,sigmoid,categorical_crossentropy,0.01,15,None
222,1.4832602739334106,0.2693965435028076,1.4689676761627197,0.27480915,0.5,sigmoid,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
323,1.4744901657104492,0.2690373659133911,1.4558026790618896,0.27247417,0.5,sigmoid,categorical_crossentropy,0.01,18,None
220,1.4832051992416382,0.2693965435028076,1.4694997072219849,0.2780422,0.5,sigmoid,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
339,1.4740912914276123,0.2722701132297516,1.4514516592025757,0.28935787,0.5,sigmoid,categorical_crossentropy,0.01,21,None
204,1.4835096597671509,0.2693965435028076,1.4696582555770874,0.26735517,0.5,sigmoid,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
226,1.4733072519302368,0.2690373659133911,1.4547474384307861,0.27364168,0.5,sigmoid,categorical_crossentropy,0.03,9,None
211,1.480926513671875,0.2693965435028076,1.4637963771820068,0.2726538,0.5,sigmoid,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
222,1.4728642702102661,0.2679597735404968,1.4526761770248413,0.27121687,0.5,sigmoid,categorical_crossentropy,0.03,12,None
206,1.4812521934509277,0.2693965435028076,1.4642966985702515,0.27489898,0.5,sigmoid,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
985,1.416367769241333,0.36206895112991333,1.4099243879318237,0.3572519,0.5,sigmoid,categorical_crossentropy,0.03,15,None
201,1.4811444282531738,0.2693965435028076,1.4646157026290894,0.2741805,0.5,sigmoid,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
